Description,TotalSalesDollars,ProfitMargin
Bowman's Rum,172.26999999999998,15.63243745283567
Bowmore Legend Single Malt,242.91,51.64464204849533
Bowmore Mizurana,7999.919999999999,72.0149701497015
Boya Pnt Nr,7867.079999999964,44.444444444444194
Boya Svgn Bl,6994.999999999965,65.54110078627573
Brancott Estate 'B' Svgn Bl,31.47,35.08102955195424
Brancott Pnt Nr Marlboro,7065.189999999945,39.095763878961016
Brandborg Benchlands Pnt Nr,24.99,32.41296518607442
Bregeon Muscadet Sevre et M,1613.1500000000005,62.09155999132135
Brenne French Sng Mlt Whisky,3275.219999999999,89.15187376725837
Bridlewood Blend 175 C C,4453.269999999974,28.976459994565356
Bridlewood Pnt Nr,9520.469999999978,33.872802498195924
Bridlewood Slct Pnt Nr Lucia,5436.599999999995,77.94945370268181
Briggs Lockhart Cab Svgn,1091.1599999999999,31.48575827559661
Briggs Lockhart Chard,324.75,36.44341801385681
Brinley Gold Shipwrck Coffee,149.94,27.010804321728692
Brinley Gold Shipwreck,119.94,23.661830915457728
Brinley Gold Shipwrk Coconut,449.82,23.649459783913564
Brittan Vyds Chard Wlmete Vy,3912.0899999999956,82.92089394671387
Broadbent Auction RSV,5742.329999999968,55.92207344405469
Broadbent Madeira Rainwater,8072.88999999993,28.03172098220025
Broadside Cab Svgn Paso Rob,326.94,56.98293264819233
Brooks Runaway Red,263.88,34.19736243747158
Brotherhood Holiday Spiced,1425.3900000000003,23.644055311178004
Brotte La Griveliere CDR,9872.8799999999,39.99400377599984
Brousko Dry Red,131.88,33.75796178343949
Brownstone Cab Svgn Cal,1357.49,24.260215544865904
Brownstone Merlot Cal,467.4800000000001,21.45118507743648
Brownstone Pnt Nr,359.6,1.3904338153503892
Brugal XV Rum,9971.009999999957,84.65320965478918
Bruichladdich Octomore 61,7589.30999999999,92.19599673751631
Bruichladdich Rocks Sngl Mlt,899.82,76.02187104087484
Bruichladdich Wee Laddie Box,1199.8,26.471078513085505
Bruno Giacosa Roero Arneisxc,149.88,35.468374699759806
Buehler Estate Cab Svgn Napa,4271.689999999994,92.70663367426005
Buehler Wh Znfdl Napa,2037.9600000000005,26.593259926593277
Buena Vista Ch Napa Vly Cab,2924.3499999999985,15.521739873818069
Buenas Tempranillo,252.7700000000001,33.75796178343952
Buglioni L'Amarone,4289.219999999995,28.301649250912675
Buil & Gine Montsant 17X1,2077.2900000000013,80.91551973966081
Bully Boy White Rum,335.88,20.65023222579493
Bully Hill Goat Wh Semi-Dry,9643.79999999994,36.492046703581096
Bully Hill NY Rsl,155.88,32.409545804464976
Bunraku Nihonjin No Wasuremo,1230.0100000000004,14.960040975276653
Buoncristiani Family Chard,1835.4900000000002,67.10851053397185
Buoncristiani Family Red OPC,1139.77,66.04578116637568
Buried Cane Cab Svgn,6978.2299999999605,39.28431708327146
Buried Cane Chard,4859.169999999966,51.170878977273574
Bushmills 16 Yr Old Irish W,2045.69,18.144977978090523
Bushmills 21 Year Old Irish,3119.699999999998,16.07045549251524
Butterfly Kiss Chard,1076.4000000000005,35.45150501672244
Butterfly Kiss Pnt Grigio,107.64,32.77591973244147
Byron Pnt Nr Nielson Vyd SMV,575.82,31.978743357299162
Byrrh Apertif,689.5600000000001,52.01287777713324
C K Mondavi Svgn Bl Cal,71.94,38.4487072560467
C K Mondavi Wh Znfdl,153.79999999999998,38.049414824447325
C Krug Chard,902.5400000000003,16.96766902297962
C Krug RSV Generations Napa,513.9,16.263864565090483
C Krug Svgn Bl Napa,9075.529999999944,33.36455281399498
C Monaci Kreos Rosato,395.78000000000003,66.20344635908839
C Y Toro Carmenere Terrunyo,175.92000000000002,91.77467030468395
C Y Toro Casa Diablo Chard,7148.719999999958,48.54435479358511
C Y Toro Diablo Red,11.99,33.778148457047536
C Y Toro Don Melchr Cab Svgn,8250.96999999999,4.9762633969095385
C Y Toro Frontera Carmenere,9385.7299999999,37.769358377024645
C Y Toro Frontera Pnt Grigio,9999.469999999901,39.60259893774298
C Y Toro Frontera Shiraz,6523.129999999935,34.513646056417144
C&P Breton Chinon St Louand,1024.5900000000001,3.727344596375151
C'est La Vie Syrah-Grenache,27.98,32.4517512508935
CC Ranch Cab Svgn CC Ranch,1994.81,29.35668058612098
Ca'Momi Bianco di Napa,3763.65999999999,63.99249666547977
Ca'Momi Chard Rsv Napa,4408.529999999991,17.652369383898765
Ca'Momi Pinot Noir Napa Vall,9584.61999999994,48.77418197069857
Cabreo Il Borgo Toscana,764.83,77.08510387929344
Cabreo La Pietra White,1253.5800000000002,87.98959779192394
Cabrito Blanco,1043.42,48.89881351708804
Cadaretta Svgn Bl Semillon C,275.88,31.970421922575028
Cade Svgn Bl Napa Cuvee,1469.5400000000002,2.696081767083585
Caffo Amaretto Liqueur,9515.079999999933,75.34681789328083
Caffo Grappa Italiana,373.83000000000004,26.964128079608397
Caffo Vecchio Amaro del Capo,4815.809999999982,82.41043562765135
Cakebread Benchland Cab Svgn,7599.2399999999925,71.1592211852764
Cakebread Chard Rsv,2969.459999999999,14.067204138126135
Cakebread Clrs Cab Svgn 11,779.94,44.809857168500145
Cakebread Dancing Bear Cab S,3909.6599999999985,71.16373290772087
Cakebread Vine Hill Cab,1699.83,52.30581881717583
Calaches Lanessan Haut-Medoc,1196.3700000000001,80.561197622809
Calandray RSV Cotes Roussiln,215.88,35.07504168982768
Calera Ctrl Coast Chard,5301.329999999985,21.90978490303354
Calera Ctrl Coast Pnt Nr,3221.8399999999942,12.353189481786659
Calera Mills Vyd Pnt Nr,5075.229999999996,43.30050066696482
Calera Mt Harlan Chard,1784.55,63.80936370513576
Calera Ryan Vyd Pnt Nr,719.88,41.79029838306384
Calera Selleck Vyd Pnt Nr,2687.719999999999,28.730671349694127
Calera de Villiers Pnt Nr,989.82,96.56402174132671
Calico Jack Cherry Rum,203.88,28.54620364920541
Callia Alta Malbec,9461.459999999932,40.514466054921385
Callia Alta Pnt Grigio,4728.739999999971,37.10121512284413
Calling All Angels Chard,9963.529999999884,36.09614263217873
Calma Rioja,255.84,50.65666041275798
Calmel & Joseph CdRoussillon,3973.1599999999876,56.59877779903136
Calmel & Joseph Chard,2432.6900000000005,54.28147441720894
Calmel & Joseph Terra Larzac,2478.759999999999,8.43486259258658
Calumet Farm Bourbon VAP,7199.409999999986,75.33756238358416
Cambas Mavrodafne of Patras,5001.149999999974,30.887095967927053
Cambas Nemea RSV Attica Rd,179.88,67.54503002001334
Cambria Katherine Vyd Chard,1710.9300000000005,33.15214532447268
Cambridge & Sunset Pnt Nr,6808.099999999973,31.181974412831533
Cambridge Chard Carneros,1743.0400000000006,84.39966954286764
Cambrige Meritage Napa Vly,1282.4400000000003,96.8606718442968
Camelot Merlot,98.90999999999998,20.14963097765645
Cameron Hughes Cam Col Cab S,9603.239999999932,67.14608819523389
Cameron Hughes Cam Coll Char,297.7900000000001,63.410457033479986
Camigiliano Brunello Di Mont,3079.2299999999973,27.763759121598497
Camila Malbec,234.96,66.24106230847804
Camp Cab Svgn Sonoma County,1167.27,16.111953532601717
Camp Chard Sonoma Cnty,1386.9999999999998,27.498197548666166
Camp Meeting Ridge Chard,2321.729999999999,12.28437415203314
Camp Meeting Ridge Pnt Nr,650.93,90.14794217504186
Camp Merlot Sonoma Cnty,575.64,34.64665415884927
Campus Oaks Old Vines Znfdl,2574.1600000000003,32.52167697423627
Camus Elegance XO,5329.589999999998,96.27626140097081
Camus Extra Elegance,8839.739999999998,83.03185387805523
Canadian Club Sherry Cask,413.82,25.358851674641148
Canaletto Mntplcno Abruzzo,4111.209999999977,31.64786036227743
Canaletto Pnt Grigio Venezie,561.3700000000002,87.91171598054758
Canaletto Pnt Nr Pavia,359.64,31.931931931931935
Candia Vyds Classic Cab Svgn,7092.92999999993,31.158209653837677
Candia Vyds Diamond,7345.099999999942,34.423901648717724
Candia Vyds Noiret Vault RSV,6640.569999999942,30.010225025863157
Candoni Moscato,362.25000000000006,17.84679089026916
Candor Znfdl,167.88,35.45389563974267
Canella Bellini Cocktail Vnz,4442.579999999984,29.92720446227167
Canella Bellini Fusion,9320.439999999891,23.917647664701715
Canella Prosecco,4311.360000000001,32.977065241594325
Canella Prosecco Di Conegli,9224.659999999945,37.148469428683114
Cantele Chard Salento,350.73,52.1597810281413
Cantele Primitivo Salento,671.5200000000001,31.95139385275197
Cantele Salice Salentino Rsv,9190.059999999945,42.735847208831764
Cantina Gabriele Dolc White,808.7500000000005,89.55425038639876
Cantine Cantena Fiano Avelno,322.83000000000004,3.2803642784127964
Cantine Cantena Taurasi,359.88,31.04368122707569
Cantine Maschio Sparkling Ro,568.4999999999999,18.216358839050127
Canyon Oaks Cab Svgn Cal,7689.899999999992,30.622358431520865
Canyon Oaks Merlot Cal,5776.060000000003,32.06285723804582
Canyon Oaks Pink Moscato,71.88,33.72287145242069
Canyon Oaks Wh Znfdl Cal,569.0500000000002,32.68781302170286
Canyon Oaks Znfdl Cal,143.76,31.051752921535886
Canyon Rd Merlot,8207.869999999979,35.4536560642406
Canyon Rd Merlot Cal,5719.259999999991,33.402922755740946
Canyon Rd Moscato,3602.0799999999954,37.12632701106013
Canyon Rd Svgn Bl,4536.129999999999,32.43249201411776
Canyon Rd Wh Znfdl,5548.9,34.05363637906112
Caol Ila 17 Yr Single Malt,1799.85,23.660305025418793
Cape Indaba Chard S Africa,5071.5299999999625,38.89891216260138
Cape Mentelle Sem/Svgn Bl,715.34,24.872088796935714
Capel Premium Pisco,1986.5800000000006,25.477453714423802
Caposaldo Moscato,167.88,32.45175125089349
Caposaldo Pnt Grigio Veneto,152.83,53.281423804226925
Caposaldo Prosecco Brut,9137.039999999937,34.318116151400844
Caposaldo Sweet Moscato,569.6200000000001,11.35142726730102
Capostrano Montepulciano Abr,798.1000000000001,51.2692645031951
Cappelletti Apertivoch,459.77000000000004,59.13608978402245
Caprai Montefalco Passito 06,3518.899999999998,80.34840433089884
Caprai Montefalco Rosso 09,813.3200000000004,22.392170363448614
Capri Natura Limoncello,3807.009999999993,12.655863788117028
Capt Morgan Lime Bite Rum,827.5600000000002,41.29591951291181
Capt Morgan Parrot Bay Mango,1034.31,25.350233488992647
Capt Morgan ParrotBay Pineap,764.2400000000001,53.74275231563096
Capt Morgan ParrotBayPassion,29.98,25.350233488992668
Capt Morgan Tattoo,1322.3700000000003,26.3178989239018
Cardamaro Vino Amaro,5836.089999999974,36.929005549948414
Cardinale Cab Svgn Napa Vly,1124.95,48.38881728076803
Caribou Crossing Canadian,7398.519999999981,24.860782967404056
Carlo Rossi Blush Calif,4291.869999999999,27.096592874282578
Carlo Rossi Chianti Cal,1016.1300000000003,7.830493907149606
Carlo Rossi Moscato Sangria,1334.1100000000006,29.118288596892345
Carlo Rossi RSV Cab Svgn Cal,4297.230000000001,26.177777382265543
Carlo Rossi RSV Chard Cal,847.3,29.90304595760449
Carlo Rossi RSV Merlot Cal,1822.8200000000002,23.193960705502935
Carlo Rossi RSV Wh Znfdl Cal,1642.95,27.825038604995626
Carlo Rossi Red Sangria Cal,3867.4199999999923,35.910762213568596
Carlo Rossi Sweet Red,1436.0100000000004,33.046874728213446
Carmel Road Chard Liberated,191.76,35.04380475594493
Carmel Road Pnt Gris,111.48,31.001076426264802
Carmel Road The Barrymore PG,842.4900000000002,19.051858182292985
Carnaval Red Moscato Sparklg,175.84,51.000909918107375
Carol Shelton Rocky Rsv Znfd,782.7600000000001,22.04507128621802
Carol Shelton Wild Thing Zin,134.9,22.075611564121573
Carolans Irish Cr Gift Set,7569.409999999941,45.42031677501903
Carpene Malvolti Sprklg Rose,6666.6599999999635,25.0471750471746
Carpineto Brunello Montalci,5813.96999999999,37.30170606315467
Carpineto Cab Svgn Farnito,4657.47999999999,64.91278545479521
Carpineto Molin Vecchio,479.8,33.34722801167153
Carpineto Montepulciano 11,2247.3500000000017,3.502347208935068
Carstairs White Seal,5118.059999999999,26.34709245299976
Cartlidge & Browne Cab Svgn,167.88,33.30950679056469
Cartlidge & Browne Pnt Nr,5114.999999999975,23.473704789833423
Casa E Mirafiori Barb d'Alba,972.6300000000002,79.85256469572191
Casa Ferreirinha Esteva Doro,9411.179999999928,41.28451480048152
Casa Ferreirinha Papas Figos,509.6600000000002,30.35356904603072
Casa Julia Merlot Rapel,215.82,55.24047817625799
Casa Julia Svgn Bl Manta,2763.159999999997,32.14761360181812
Casa Lapostolle Merlot,1480.8600000000006,24.171089772159444
Casa Lapostolle Svgn Bl,4695.599999999982,40.844194565124546
Casa Liliana Good Chard,582.4700000000003,95.36456813226432
Casa Liliana Good Merlot,142.87,81.82963533282003
Casa Noble Repsdo La Carreta,695.88,25.366442490084495
Casa Noble Sngl Barrel Anejo,1169.91,25.925071159319963
Casa Silva Los Lingues Cab S,9961.769999999937,63.06680439319494
Casa Silva Svgn Gris,2302.599999999999,7.409015895075092
Casal Garcia Duoro Red,231.71,18.89862327909887
Casalini Monteplciano D'Abrz,1090.44,31.473533619456358
Casalini Pnt Grigio,6535.649999999997,36.01937068233453
Casas Del Bosque Sauv Bl,740.5999999999999,22.938158250067513
Casoni Limoncello di Sorento,833.9900000000005,48.56053429897244
Castano Yecla Monastrell Red,8343.92999999993,51.2244230236827
CastelGiocondo 10 Brun Montl,4883.259999999998,23.91967660947808
Castellani Biagio Chianti,5650.9599999999755,44.07109588459283
Castello Banfi Belnero Prop,8887.389999999968,31.469531549757416
Castello Banfi Brun Montalcn,8832.109999999979,59.579307775831495
Castello Banfi Excelsus,655.9,3.245921634395499
Castello Di Ama Chianti,3107.1599999999953,89.61141363817762
Castello Di Cacchiano Chiant,799.8000000000001,80.0
Castello Montauto Vernaccia,3092.5599999999977,76.6484724629433
Castello d Cacchiano Chianti,2207.0400000000004,41.235319704219236
Castello del Poggio Rosato,714.2100000000004,31.196706850926237
Castello di Bossi Chianti Cl,6380.009999999973,2.664729365627498
Castello di Meleto Chianti,2976.279999999995,81.31627400647787
Castillo Monastrell Red,2448.249999999997,20.261411212090152
Castillo Spiced Rum,3674.5699999999983,81.25331671460877
Castle Rock Pnt Nr Cal Cuvee,1879.2900000000006,32.71820740811692
Cataldi Madonna Malandrino,782.4200000000002,84.9633189335651
Catalpa Cab Svgn,2812.4100000000008,40.87064119385156
Catalpa Chard,7910.739999999946,35.76024493283769
Catalpa Malbec,9269.78999999993,39.60380979504348
Catena Alta Historic Rows CS,5530.709999999988,6.865845433949502
Catena Historic Rows Chard,5516.079999999986,11.376919841626483
Catena Malbec Mendoza,107.88,31.92436040044494
Catena Vista Flores Malbec,5889.789999999994,28.921914024099234
Catena Zapata Nicasia Vyd,719.92,74.48883209245471
Catskill Defiant Rye,4026.9999999999945,62.59423888750927
Catskill Fearless Whiskey,3861.1099999999947,74.26076957144444
Catskill Most Righteous Brbn,5310.149999999982,78.0156869391636
Catskill Otay,2655.2199999999984,58.81697185167328
Catskill Wicked White Whisky,2553.819999999996,88.91072980867875
Cavas Hill 1887 Brut Cava,1724.740000000001,10.449111170379366
Cave de Tain St Joseph Red,2041.5500000000002,85.2597291273787
Cave de Tain Syrah,503.64,31.52251608291637
Cavit Alta Luna Phases Rosso,1318.6800000000007,85.94351927685261
Cavit Chard,188.79,50.548228190052434
Cavit Pinot Grigio Del Vene,239.52,33.26653306613226
Cavit Pinot Noir Bottega Vi,359.76,32.88859239492995
Cavit Select Red Blend,647.2800000000003,89.40952910641454
Cazadores Anejo Tequila,389.87,59.81737502244337
Cecchi Cern Chianti Clsc RSV,8157.419999999956,25.034631047561184
Cecchi Chianti Clsc Rsv Fami,1891.3800000000003,26.339498144212186
Cecchi Coevo Wood,4859.179999999995,83.93638432821997
Cecchi La Mora Morellino,5129.63999999997,37.473389945492904
Cecchi Litorale Vermentino,4416.949999999986,20.365636921404775
Cecchi Natio Organic Chianti,735.0800000000004,98.57974642215812
Cecchi Nobile Montepulciano,7201.9999999999745,35.394334906970066
Celani Family Cab Svgn,311.96,31.0296191819464
Celani Family Chard,610.87,64.58002520994647
Cella Lambrusco,71.94,35.446205170975816
Cellar No 8 Pnt Nr,8085.279999999937,46.930223814140845
Cellier des Dauphines CdR,95.88,33.79224030037547
Celtic Honey Liqueur,659.7000000000002,65.93906321055026
Cenyth Sonoma Red,2049.62,52.530225114899345
Cepa 21 Ribera Duero 06 Tnto,6746.249999999977,35.075041689827465
Cercius CdR Vielles V Rouge,429.6900000000001,16.139542460843877
Ceretto Arneis Blange Lange,742.63,35.81729798149819
Cesari Bardolino Chiaretto,4394.4999999999745,83.98975992718161
Cesari Jema Corvina Veronese,3292.109999999999,22.14476430009931
Cesari Recioto Valpolicella,1279.68,35.483870967741936
Cesari Sangioves Romagna RS,4945.3399999999965,28.608346443318304
Cesari Valpo Classico,989.3400000000004,73.60967918005944
Ch Alie d'Argent Mout-Rth 12,2969.7299999999996,62.20868563808831
Ch Alter Ego 10 Brdx,2249.8199999999997,88.81377176840813
Ch Angelus 09 St Emilion,5099.83,57.430737887341344
Ch Angelus 10,6935.83,31.505674158680364
Ch Angelus 10 Brdx,3239.94,32.432082075593996
Ch Angelus 11 Brdx,2799.9,32.4333011893282
Ch Angelus 12 St Emilion,5585.86,70.84567103364566
Ch Angelus Saint Emilion,2929.9000000000005,34.63940748831019
Ch Beaucastel Chtnf Pap,9799.01999999999,27.891156462584952
Ch Beaucastel Coud Rouge,9303.179999999978,31.888881006279448
Ch Beaulieu Lalande de Pomer,5572.719999999973,25.838728663919593
Ch Beaulieu Rose Cote d Prov,575.04,34.557595993322195
Ch Beausejour Pentimento,575.76,38.89120466861192
Ch Behere Courtin Pauillac,2654.5499999999993,93.9123391912
Ch Bellevue Lussac St Emili,3342.4799999999923,25.755726287068114
Ch Bellevue Mondotte 10 Brdx,1559.97,31.973691801765412
Ch Bellevue St-Emil 09 Gr Cr,1819.74,69.23076923076924
Ch Bellevue-Mondotte 11 Emil,1889.91,35.06357445592648
Ch Bernadotte 10 Haut Medoc,1539.5600000000002,57.633728684386014
Ch Bernadotte Haut-Medoc 11,1074.5700000000002,77.49797593455988
Ch Bois du Fil Brdx,179.88,34.2228152101401
Ch Bonnet Red,7606.63999999995,28.382571016900492
Ch Boston Margaux,6454.869999999978,10.547230230817675
Ch Bouscaut Rouge 11 GCG,1609.5400000000002,64.01953353131951
Ch Boyd Cantenac Margaux,4179.619999999999,70.96003942942181
Ch Branaire Ducru 10 Brdx,5417.569999999999,95.28589386016239
Ch Brane Cantenac Margaux 11,649.9,41.560240036928754
Ch Brane-Cantenac Margaux 01,8579.219999999992,27.574534747914083
Ch Brannon 12 Pessac-Leognan,1709.8100000000002,51.199256057690626
Ch Bruni Brdx Superieur,5462.18999999996,89.10931329741359
Ch Calon 12 Segur St-Estphe,5015.429999999996,58.864544017163
Ch Canon Saint Emilion,1689.8700000000001,47.31547397137059
Ch Canon St Emilion Gr Cr 11,1396.89,87.46071630550722
Ch Cantegril Sauternes 11,449.7500000000001,70.06336853807672
Ch Cantemerie 12 Haut-Medoc,2172.47,98.71666812430091
Ch Cantenac Brown Margaux 11,1799.7,82.10368394732455
Ch Capbern Gasqueton St Este,6000.929999999979,1.8375485133134348
Ch Castel Maures 15 Rose Cuv,9147.969999999937,32.37275592289827
Ch Certan De May de Certan,1259.93,62.15662774916068
Ch Chantelune Margaux,4199.159999999996,88.40482382190723
Ch Cheval Bl 12 St-Emilion,4439.94,35.06533872079352
Ch Cheval Blanc St Emil 11,8099.91,31.507016744630494
